# Expression Atlas
# Query: Genes matching: 'default query', specifically expressed above the expression level cutoff: 0 FPKM in experiment E-MTAB-4729
# Selected columns: 3 (all)
# Timestamp: Tue, 15-Aug-2017 15:31:12
Gene ID	Gene Name	A549	BEAS-2B	NHBE
ENSG00000259797	AC020978.2			0.1
ENSG00000259799	ENSG00000259799	0.1	0.1	0.1
ENSG00000259802	AC012640.2	2.0	2.0	0.4
ENSG00000259803	SLC22A31	0.3		
ENSG00000259804	AC027682.1	0.1	0.1	0.1
ENSG00000259805	AC022558.2			0.1
ENSG00000259813	AC138028.3	0.1		
ENSG00000259820	AC083843.2	0.3	0.2	0.1
ENSG00000259823	LYPD8	0.1		
ENSG00000259826	AC072061.1	0.1	0.1	
ENSG00000259838	ELOCP2	0.1		0.1
ENSG00000259843	AC007610.1	0.1	0.1	
ENSG00000259845	HERC2P10		0.1	
ENSG00000259856	RAB43P1	0.2	0.2	0.6
ENSG00000259863	SH3RF3-AS1		0.2	
ENSG00000259865	AL390728.6	0.6	3.0	0.8
ENSG00000259867	AC105411.1	0.1	0.3	
ENSG00000259868	AL163952.1	0.2		0.1
ENSG00000259877	AC009113.1	0.5	0.8	0.4
ENSG00000259888	ENSG00000259888		0.1	
ENSG00000259891	AC107375.1	0.2	0.3	0.1
ENSG00000259917	HNRNPLP2	1.0	0.9	0.7
ENSG00000259924	AC011939.1	0.2	0.3	0.1
ENSG00000259925	AC130456.2	0.1		
ENSG00000259931	AC105036.1	0.1		0.1
ENSG00000259933	AC009065.2	0.1	0.1	0.1
ENSG00000259939	AC022167.1	0.6	0.1	0.6
ENSG00000259940	AC109449.1	0.2	0.1	0.2
ENSG00000259943	AL050341.2	1.0	11.0	2.0
ENSG00000259945	AC027682.2		0.3	0.1
ENSG00000259948	AC124068.1	0.1	0.1	
ENSG00000259952	AC009133.2	1.0	2.0	2.0
ENSG00000259953	AL138756.1	0.3	0.1	0.1
ENSG00000259956	RBM15B	9.0	9.0	18.0
ENSG00000259959	AC107068.1	0.2	0.4	0.3
ENSG00000259969	AL049838.1			0.1
ENSG00000259972	AC009120.2	0.3	0.4	0.2
ENSG00000259974	LINC00261	0.5		0.3
ENSG00000259976	AC093010.3	1.0	0.3	0.1
ENSG00000259977	AL121578.3	0.2		
ENSG00000259984	AL928711.1		0.1	
ENSG00000259985	AC017100.1	0.9	0.4	0.7
ENSG00000259994	AL353796.1	0.2	0.2	0.2
ENSG00000259995	AC106729.1		0.5	
ENSG00000260000	AL133338.1	0.4	3.0	0.3
ENSG00000260001	TGFBR3L	0.5	0.9	3.0
ENSG00000260007	AC107871.1	0.3	0.1	0.1
ENSG00000260009	LINC02130	0.1		
ENSG00000260011	AC132938.1	0.1		
ENSG00000260017	AC138811.1	0.1		
ENSG00000260018	AC040169.1	1.0	0.4	0.5
ENSG00000260025	AC009414.2	10.0	10.0	1.0
ENSG00000260027	HOXB7	22.0	4.0	0.5
ENSG00000260032	NORAD	32.0	37.0	75.0
ENSG00000260035	AC051619.8	0.1	0.1	
ENSG00000260038	AC009090.1	0.2	0.1	0.1
ENSG00000260046	AL162632.3	0.2		
ENSG00000260049	ENSG00000260049	0.2		
ENSG00000260052	AC023813.3	0.4		
ENSG00000260063	AL512408.1	0.1	0.1	0.1
ENSG00000260075	AC217777.1		0.3	0.1
ENSG00000260077	AC104794.2	0.6	0.2	2.0
ENSG00000260081	AF274858.3	1.0	1.0	0.2
ENSG00000260083	MIR762HG	0.7	1.0	0.8
ENSG00000260084	AC126773.1	0.1		
ENSG00000260086	AC007611.1	1.0	0.2	0.1
ENSG00000260088	AL445483.1	0.3	0.9	13.0
ENSG00000260095	AC106820.3	0.1	0.1	0.1
ENSG00000260101	AC008074.3		0.1	
ENSG00000260103	AC012435.1	0.1		
ENSG00000260107	AC005606.1	0.2	0.5	0.9
ENSG00000260111	AC012184.1	0.1	0.1	0.1
ENSG00000260114	AC120114.2	0.4	0.3	0.4
ENSG00000260115	AC012174.1	0.2	0.6	0.2
ENSG00000260121	AC138028.4			0.1
ENSG00000260123	AC013565.1	0.1		
ENSG00000260125	AGBL1-AS1			0.1
ENSG00000260126	AC092326.1		0.1	
ENSG00000260128	ULK4P2	0.1	0.1	
ENSG00000260132	AL032819.1			0.1
ENSG00000260136	AC008915.2	9.0	2.0	0.3
ENSG00000260141	AC145350.2	0.1	0.1	0.1
ENSG00000260160	AC011468.1	0.1	0.2	1.0
ENSG00000260167	AC093249.2		0.4	0.1
ENSG00000260179	AL162741.1	0.1		
ENSG00000260183	AC108097.1		0.2	0.1
ENSG00000260185	AC009097.1			0.1
ENSG00000260186	LINC02137		0.1	
ENSG00000260190	AL807752.5	0.3	0.1	0.1
ENSG00000260193	AL138781.1	0.5	0.2	0.4
ENSG00000260196	AC124798.1	0.4	0.4	0.2
ENSG00000260197	AC010889.1		0.1	
ENSG00000260219	AC106782.2	1.0	0.8	0.5
ENSG00000260230	FRRS1L	0.3		
ENSG00000260231	JHDM1D-AS1	1.0	0.9	5.0
ENSG00000260233	SSSCA1-AS1	0.2	0.2	0.2
ENSG00000260235	AC105020.3	0.2	0.1	0.2
ENSG00000260236	AC099778.1	0.2	0.2	0.1
ENSG00000260238	PMF1-BGLAP	0.7	0.8	0.6
ENSG00000260244	AC104083.1			0.1
ENSG00000260257	AL035071.1	0.1	0.3	0.1
ENSG00000260259	LINC02166	0.7	0.1	
ENSG00000260260	SNHG19	42.0	32.0	10.0
ENSG00000260261	AC024937.3	0.5	0.8	0.3
ENSG00000260265	AC110760.4	2.0	2.0	2.0
ENSG00000260267	AC026471.1	1.0	0.7	1.0
ENSG00000260269	AC105036.3	0.6	0.4	0.2
ENSG00000260273	AL359711.2	0.1	0.2	0.1
ENSG00000260274	AC068338.2	0.8	0.8	0.2
ENSG00000260276	AC022167.2	0.5	0.2	0.6
ENSG00000260279	AC137932.1	0.1	0.1	
ENSG00000260281	ITFG1-AS1	0.2	0.1	
ENSG00000260285	AL133367.1	0.1	0.2	0.1
ENSG00000260288	AC019294.2		0.1	
ENSG00000260290	AC092115.1	0.3	0.2	0.1
ENSG00000260300	AC009119.2	0.1		
ENSG00000260304	AC009088.2	0.3	0.3	0.3
ENSG00000260306	AC092375.2	0.1	0.1	
ENSG00000260318	COX6CP1	0.2		
ENSG00000260328	AC104024.2	0.3	0.1	0.2
ENSG00000260329	AC007541.1	0.7	0.9	
ENSG00000260331	AC079148.1	0.1		0.1
ENSG00000260339	HEXA-AS1	0.1		
ENSG00000260342	AC138811.2	0.2	0.9	
ENSG00000260350	AC012173.1	0.3	0.4	0.1
ENSG00000260352	AC092287.1	0.1	0.1	0.1
ENSG00000260360	AL353708.1	0.2	0.1	0.1
ENSG00000260361	AC106028.3	0.2	0.1	
ENSG00000260366	AC026803.1	0.3	0.1	0.1
ENSG00000260367	AC109460.1	0.3	0.3	0.1
ENSG00000260368	AC027373.1	0.1	0.1	0.1
ENSG00000260400	AL513534.1	0.1	0.1	
ENSG00000260401	AP002761.4	2.0	0.4	2.0
ENSG00000260404	AC110079.1	0.8	0.9	0.6
ENSG00000260418	AL023284.4	3.0	0.4	0.5
ENSG00000260420	LINC02182	0.1		
ENSG00000260428	SCX	0.4	1.0	1.0
ENSG00000260430	AC099518.1	1.0	0.5	0.1
ENSG00000260436	AC093525.3	0.1		
ENSG00000260442	ATP2A1-AS1	4.0	4.0	2.0
ENSG00000260443	AC127455.1		0.1	
ENSG00000260448	LCMT1-AS1	0.3	0.7	0.2
ENSG00000260456	C16orf95	0.6	0.3	0.1
ENSG00000260459	FTLP14	0.3	0.2	0.8
ENSG00000260461	AL133355.1	0.4	0.3	0.4
ENSG00000260464	AL049796.1	0.2	0.2	0.1
ENSG00000260466	AC126696.2	0.8	0.2	0.4
ENSG00000260468	LINC01290			0.1
ENSG00000260475	AL353719.1	0.1		
ENSG00000260490	MYL12BP1	0.1	0.5	0.2
ENSG00000260498	AC126696.3	0.3	0.2	0.1
ENSG00000260500	AC010336.2	0.1	0.1	0.1
ENSG00000260504	AC010551.1			0.1
ENSG00000260507	AC133919.1			0.1
ENSG00000260509	AL590787.1		0.2	
ENSG00000260510	AC004381.1		0.1	0.1
ENSG00000260518	BMS1P8	0.5	0.3	0.2
ENSG00000260521	AC107976.1	0.1		0.1
ENSG00000260526	AC109347.1	0.1	0.2	0.2
ENSG00000260528	FAM157C	0.2	0.6	0.3
ENSG00000260545	AC026771.1	0.2	0.2	0.1
ENSG00000260549	MT1L		31.0	4.0
ENSG00000260552	AC023043.1	3.0	7.0	2.0
ENSG00000260563	AC132872.1	0.6	2.0	0.6
ENSG00000260565	ERVK13-1	0.5	0.3	0.3
ENSG00000260570	AC133550.1	0.3	0.4	0.1
ENSG00000260571	BNIP3P5	0.1	0.2	
ENSG00000260572	AC069224.1		0.2	
ENSG00000260577	AC126773.2		0.4	0.2
ENSG00000260581	AC011374.1		0.1	0.3
ENSG00000260583	AP000223.1		0.2	
ENSG00000260588	AC027702.1	0.1		
ENSG00000260589	STAM-AS1	0.1	0.3	
ENSG00000260592	AC130456.3	0.1		
ENSG00000260593	AC009097.2		0.2	0.5
ENSG00000260597	AC012531.1	0.1		
ENSG00000260604	AL590004.4		0.6	
ENSG00000260615	RPL23AP97	0.3	0.5	0.5
ENSG00000260625	AC026471.2	0.6	0.8	0.4
ENSG00000260628	AC142381.3	0.1	0.1	0.2
ENSG00000260630	SNAI3-AS1	0.3	0.5	0.1
ENSG00000260633	AC010207.1			0.2
ENSG00000260641	AC114811.2		0.1	
ENSG00000260643	AC092718.3	1.0	0.8	0.6
ENSG00000260645	AL359715.3		0.1	0.1
ENSG00000260647	AC127537.3	0.1	0.1	0.2
ENSG00000260650	AC010542.1		0.1	
ENSG00000260651	AF213884.3	0.1	0.1	
ENSG00000260657	AC107871.2	0.1	0.2	0.1
ENSG00000260658	AC138305.1	0.2		0.3
ENSG00000260668	AC093536.1	0.1	0.2	0.1
ENSG00000260669	AL096870.2	0.2	0.2	0.1
ENSG00000260671	AC010536.2	0.2	0.2	
ENSG00000260686	AC008669.1	0.2	0.3	
ENSG00000260693	AC026150.1	0.7	0.5	0.5
ENSG00000260704	LINC00543	0.4		
ENSG00000260708	AL118516.1	3.0	6.0	2.0
ENSG00000260710	AC120498.4			0.1
ENSG00000260711	AL121839.2			0.1
ENSG00000260719	AC009133.3	0.2	0.1	
ENSG00000260727	SLC7A5P1	0.8	0.9	0.7
ENSG00000260735	AC139256.1	0.1	0.1	
ENSG00000260740	AC026471.3	0.3	0.2	
ENSG00000260743	AC007823.1	0.1		
ENSG00000260747	AC022968.1	0.1	0.3	
ENSG00000260750	AC092720.1	0.2	0.1	0.1
ENSG00000260751	AC008870.2	0.2	0.2	0.1
ENSG00000260766	AL513302.2	0.8	0.3	0.2
ENSG00000260773	AC055855.2		0.1	
ENSG00000260774	AC021087.3	0.1	0.1	
ENSG00000260777	AC061975.1	0.1		
ENSG00000260778	AC009065.4	1.0	0.3	0.5
ENSG00000260790	AC092338.2		0.1	
ENSG00000260793	AC003102.1	0.2	0.4	0.3
ENSG00000260796	AC145285.4		0.1	
ENSG00000260798	AC099314.1		0.1	0.2
ENSG00000260804	LINC01963	3.0	0.7	0.1
ENSG00000260805	AC092803.2	0.2	0.5	0.4
ENSG00000260806	AL163051.1	0.8	0.8	0.2
ENSG00000260807	AC009041.2	0.2		
ENSG00000260808	AP003096.1	0.1		
ENSG00000260822	AC004656.1	1.0	1.0	1.0
ENSG00000260830	AL135744.1	0.1	0.1	
ENSG00000260834	AC009055.2	0.4	0.1	0.1
ENSG00000260836	AC245033.1	0.1		
ENSG00000260837	ENSG00000260837	0.1	0.2	0.2
ENSG00000260841	ENSG00000260841	0.2	0.1	0.5
ENSG00000260852	FBXL19-AS1	1.0	0.5	0.5
ENSG00000260855	AL591848.4	0.1	0.1	
ENSG00000260871	AC093510.2		0.1	
ENSG00000260872	ENSG00000260872	0.1	0.1	0.1
ENSG00000260874	AC106820.5	0.1	0.2	0.1
ENSG00000260877	AP005233.2	1.0		
ENSG00000260879	AL359258.2	0.1	0.1	0.1
ENSG00000260882	AC026458.1	0.5	0.1	0.3
ENSG00000260886	TAT-AS1	0.1	0.1	
ENSG00000260892	AC105020.4	0.1	0.1	0.3
ENSG00000260894	AC027682.3	0.1	0.1	0.2
ENSG00000260896	LINC02170	0.1	0.1	
ENSG00000260899	AC106886.2	0.1	0.5	0.3
ENSG00000260907	AC015818.2	0.2	0.1	
ENSG00000260910	LINC00565		0.4	
ENSG00000260911	AC135050.3		0.1	0.4
ENSG00000260912	AL158206.1	2.0	0.7	3.0
ENSG00000260916	CCPG1	7.0	2.0	8.0
ENSG00000260917	AL158212.3	0.7	0.7	1.0
ENSG00000260920	AL031985.3	0.8	1.0	0.7
ENSG00000260922	AC009139.1	0.2		
ENSG00000260923	LINC02193	0.2	0.3	0.2
ENSG00000260924	LINC01311	0.3	0.5	0.2
ENSG00000260927	AC009107.2		0.3	
ENSG00000260934	AC130456.5	0.1	0.1	
ENSG00000260936	ENSG00000260936	0.2	0.2	0.3
ENSG00000260941	LINC00622		0.1	0.1
ENSG00000260942	CAPN10-AS1	0.2	0.3	0.1
ENSG00000260944	FOXC2-AS1	0.5	2.0	
ENSG00000260947	AL356489.2	0.3	0.1	
ENSG00000260948	AL390195.2	0.3	0.1	0.3
ENSG00000260949	AP006545.1	0.2	0.2	0.4
ENSG00000260953	AC009093.4	0.2	0.2	0.1
ENSG00000260954	AL133297.1	0.1		0.1
ENSG00000260955	AC100821.2	0.2		
ENSG00000260963	AC026462.3	0.1		
ENSG00000260966	AP001486.2	0.2	0.1	0.2
ENSG00000260975	AC007333.2	0.4	0.3	0.3
ENSG00000260977	AC016722.3	0.1		
ENSG00000260979	AC022167.3	0.1		0.1
ENSG00000260986	AC126335.1	0.1	0.1	
ENSG00000260992	DOCK9-AS2	0.3	0.5	0.9
ENSG00000261000	AC244034.2	0.1		
ENSG00000261008	LINC01572	0.2	0.7	0.1
ENSG00000261028	AC012322.1		0.2	
ENSG00000261033	AC005730.2	0.5	0.2	
ENSG00000261040	WFDC21P	8.0	63.0	8.0
ENSG00000261051	AC107021.2	0.2	0.2	
ENSG00000261052	SULT1A3	0.3	0.3	0.1
ENSG00000261054	AC036108.2	0.1	0.1	
ENSG00000261056	AC079416.1	0.1	0.1	
ENSG00000261060	AL160286.2		0.1	0.1
ENSG00000261061	AC092718.4	8.0	11.0	1.0
ENSG00000261064	LINC02256	0.4	0.3	0.4
ENSG00000261065	AL592146.2			0.1
ENSG00000261067	AC109460.3	0.1		
ENSG00000261068	AL512274.1		0.2	1.0
ENSG00000261069	AC124312.3	2.0	0.5	0.4
ENSG00000261071	AL441883.1	0.7	0.2	0.1
ENSG00000261079	AC009053.2	0.1		
ENSG00000261087	AP003469.4	0.3	0.4	0.7
ENSG00000261092	LINC02178		0.7	16.0
ENSG00000261093	AC141586.3		0.1	0.1
ENSG00000261094	AC007066.2	0.2	0.4	
ENSG00000261098	AP000766.1	0.1	0.3	0.1
ENSG00000261101	AC234775.3	0.2	0.3	0.5
ENSG00000261104	AC093904.4			0.1
ENSG00000261105	LMO7-AS1		1.0	0.4
ENSG00000261114	AC012181.2	0.4	0.3	0.5
ENSG00000261115	TMEM178B	0.8	0.5	
ENSG00000261116	AL049555.1		2.0	10.0
ENSG00000261117	AC009486.1			0.1
ENSG00000261118	AC092123.1	0.8	0.3	0.2
ENSG00000261123	AC009065.5	0.3	0.7	0.4
ENSG00000261126	RBFADN	0.1	0.1	0.1
ENSG00000261131	AC012186.2	0.1		0.1
ENSG00000261135	AL137802.2	0.6	3.0	0.2
ENSG00000261136	AC023908.3	0.1	0.1	
ENSG00000261140	AC093525.4	0.8	0.6	1.0
ENSG00000261147	AC091167.3	0.1		
ENSG00000261150	EPPK1	0.1	0.4	7.0
ENSG00000261159	AC112484.4	0.3	0.2	0.1
ENSG00000261167	AC107027.3	0.4	0.5	0.5
ENSG00000261168	AL592424.1	0.1	0.1	
ENSG00000261173	AC018845.3	0.6	0.4	0.1
ENSG00000261175	LINC02188			0.3
ENSG00000261183	SPINT1-AS1		6.0	8.0
ENSG00000261186	LINC01238	0.1	0.1	
ENSG00000261187	AC079322.1	0.1		
ENSG00000261188	Z95115.1	0.8	2.0	0.6
ENSG00000261189	AL031058.1	0.9	2.0	3.0
ENSG00000261200	AC136944.2	0.2	0.2	0.1
ENSG00000261202	Z83847.1		0.1	
ENSG00000261211	AL031123.2	0.1	0.2	
ENSG00000261212	AC234778.2		0.1	
ENSG00000261215	AL162231.4	0.1	0.1	
ENSG00000261216	AC007216.2	0.1		
ENSG00000261220	AC103706.1	0.3	0.2	0.1
ENSG00000261221	ZNF865	6.0	4.0	8.0
ENSG00000261229	AC021483.2	0.2		0.1
ENSG00000261235	AC092142.1		0.7	0.8
ENSG00000261236	BOP1	35.0	8.0	6.0
ENSG00000261240	AC009065.6		0.1	
ENSG00000261242	AL136038.3	0.1	0.1	
ENSG00000261243	AC022165.1			0.1
ENSG00000261247	GOLGA8T	0.1		
ENSG00000261251	Z97055.2	0.1	0.1	
ENSG00000261253	AC137932.2	0.2		
ENSG00000261254	ENSG00000261254	0.1	0.1	
ENSG00000261266	AC008870.3		0.1	
ENSG00000261268	AC112236.1	0.6	0.1	5.0
ENSG00000261270	AC012181.3	0.5	0.4	0.5
ENSG00000261286	ATP2C2-AS1	0.1	0.2	0.3
ENSG00000261295	ENSG00000261295	0.3	0.1	1.0
ENSG00000261298	AC122134.1	0.1		
ENSG00000261302	AC106779.1		0.1	
ENSG00000261317	AC092143.3	0.1		
ENSG00000261318	AC055855.3	0.1	0.1	0.1
ENSG00000261320	AC009061.1			0.1
ENSG00000261324	AC010168.2	0.1	0.1	0.1
ENSG00000261326	LINC01355	0.1	0.3	0.1
ENSG00000261332	AC116348.2		0.1	
ENSG00000261335	AC005837.1	0.2	2.0	0.1
ENSG00000261338	AC021016.2	0.4	0.5	0.4
ENSG00000261341	AC010325.1	0.1		
ENSG00000261342	AC006538.1	0.7	0.1	0.5
ENSG00000261349	AL031432.2		0.6	0.1
ENSG00000261351	AC116913.1	0.3	0.4	0.2
ENSG00000261353	AL121936.1	0.5	0.3	0.5
ENSG00000261357	AC099518.2	0.2		
ENSG00000261359	PYCARD-AS1	0.3	0.4	0.3
ENSG00000261360	AC010491.1	0.1	0.1	
ENSG00000261364	AC063923.2	0.1		0.1
ENSG00000261366	MANEA-AS1		0.1	
ENSG00000261367	AC012645.2	0.2	0.2	0.1
ENSG00000261373	VPS9D1-AS1	13.0	2.0	6.0
ENSG00000261377	PDCD6IPP2	0.7	0.2	
ENSG00000261379	AC010735.1		0.1	
ENSG00000261385	AC009088.3		0.1	0.4
ENSG00000261390	MAFTRR	0.1	0.1	
ENSG00000261393	AC007493.2	0.2	0.1	0.2
ENSG00000261396	AC027682.5	0.1	0.1	0.1
ENSG00000261407	AC013565.3	0.2		0.1
ENSG00000261408	TEN1-CDK3	0.2	0.3	0.1
ENSG00000261416	AC012645.3		0.2	
ENSG00000261420	AL022069.1		0.1	
ENSG00000261423	TMEM202-AS1	0.5	0.2	0.4
ENSG00000261428	AC097461.1	0.2	0.3	0.1
ENSG00000261430	AL031600.2		0.1	
ENSG00000261431	AL023803.1	0.6	0.5	
ENSG00000261433	AC002347.1		0.1	
ENSG00000261437	AC108860.2		0.4	0.2
ENSG00000261438	AL157394.1	0.7	0.7	0.3
ENSG00000261441	AC124068.2	0.2	0.5	0.2
ENSG00000261448	AC109446.3	2.0		
ENSG00000261455	LINC01003	0.4	2.0	2.0
ENSG00000261458	AC009132.1		0.1	0.1
ENSG00000261465	AC099518.4	0.3	0.4	
ENSG00000261467	AC099398.1		0.1	0.1
ENSG00000261468	AC096921.2	0.4	0.2	0.1
ENSG00000261474	AC026471.4	0.7	0.1	0.8
ENSG00000261476	AC009163.3		0.1	
ENSG00000261478	AC013391.3	0.1		
ENSG00000261480	GOLGA8M	0.1		
ENSG00000261481	AC022167.4	0.1	0.1	
ENSG00000261485	PAN3-AS1	0.1	0.5	0.2
ENSG00000261487	AC135048.1	0.2	0.1	0.1
ENSG00000261488	AC128688.2	0.3	0.4	0.5
ENSG00000261490	AC005674.2	0.2	0.1	0.1
ENSG00000261504	LINC01686		0.2	0.4
ENSG00000261512	AC092368.3	0.2	0.2	1.0
ENSG00000261513	AC009097.4	0.2	0.1	0.1
ENSG00000261514	LINC01976	0.3		
ENSG00000261519	AC010542.4	0.1		
ENSG00000261526	AC012615.1	0.9	2.0	0.4
ENSG00000261533	ENSG00000261533	0.3	0.1	0.1
ENSG00000261534	AL596244.1	0.2	0.8	0.8
ENSG00000261541	AC138915.4	0.1		
ENSG00000261542	AC011978.2	0.1	0.1	
ENSG00000261549	AC107954.1	0.1		
ENSG00000261550	ENSG00000261550	1.0	0.2	0.4
ENSG00000261553	AL137782.1	0.2	0.4	0.5
ENSG00000261556	SMG1P7	0.6	0.7	0.5
ENSG00000261560	AC007216.3	0.2	0.1	0.1
ENSG00000261567	ENSG00000261567	0.2	0.3	0.1
ENSG00000261568	AL359694.2	0.3		
ENSG00000261572	AC097639.1	0.1	0.1	0.2
ENSG00000261574	AC092120.1	0.3	0.1	0.1
ENSG00000261575	AC005829.1	0.5	0.5	0.1
ENSG00000261578	AP003119.3	2.0	0.2	0.2
ENSG00000261582	AL121753.1	0.2	0.1	0.4
ENSG00000261584	AL513548.1		0.2	
ENSG00000261587	TMEM249	0.1	0.1	0.1
ENSG00000261594	TPBGL	0.1		
ENSG00000261596	AC005632.2	0.1	0.2	0.1
ENSG00000261600	AC233266.2	0.1	0.1	0.1
ENSG00000261602	AC092115.2	0.3	0.1	
ENSG00000261604	AC114947.2		0.1	
ENSG00000261609	GAN	0.9	0.3	1.0
ENSG00000261613	AC093525.6	0.7	0.4	0.8
ENSG00000261616	AC036108.3	0.1		
ENSG00000261630	AC007496.2	0.1	0.1	
ENSG00000261641	AL031600.3	0.1	0.1	
ENSG00000261643	AL590235.1	0.2	0.1	0.2
ENSG00000261652	C15orf65	4.0	3.0	3.0
ENSG00000261653	AC092337.1		0.1	
ENSG00000261655	AC100803.2	0.1		
ENSG00000261659	Z92544.2	0.2	0.1	0.2
ENSG00000261662	AL359752.1	0.1	0.2	0.1
ENSG00000261663	AC009065.8	0.1		
ENSG00000261664	TTC39A-AS1			0.1
ENSG00000261684	AC018362.1		0.1	
ENSG00000261685	ENSG00000261685	0.1	0.1	
ENSG00000261691	Z97986.1	0.3	0.2	0.5
ENSG00000261692	AC092120.2		0.1	
ENSG00000261716	AC239868.2	0.7	0.4	0.2
ENSG00000261729	AL133383.1	0.1	0.1	
ENSG00000261730	AL034346.1	0.3		
ENSG00000261737	AL049597.2	0.2	2.0	0.5
ENSG00000261739	GOLGA8S	0.3	0.1	
ENSG00000261740	AC133555.5	5.0	11.0	3.0
ENSG00000261744	AC116552.1	0.1		
ENSG00000261765	AC009127.2		0.1	
ENSG00000261766	AC133550.2	0.1	0.2	
ENSG00000261770	AC006504.1	0.1	0.1	0.2
ENSG00000261773	AC244090.2	0.2		
ENSG00000261775	AC012435.2	0.2	0.3	0.1
ENSG00000261777	AC012184.3	0.5	2.0	0.4
ENSG00000261780	AC105243.1	14.0		
ENSG00000261783	AC009054.2	1.0	0.6	0.5
ENSG00000261786	AC006058.1	2.0	0.2	0.2
ENSG00000261787	TCF24	0.1		
ENSG00000261790	AC005606.2	0.2	0.1	
ENSG00000261794	GOLGA8H	0.2	0.1	
ENSG00000261798	AL033527.3	0.1	0.2	0.1
ENSG00000261799	AC007406.5	0.8	0.9	0.5
ENSG00000261801	LOXL1-AS1	0.6	1.0	1.0
ENSG00000261804	AC007342.4	0.1	0.9	0.6
ENSG00000261819	AC138932.3			0.1
ENSG00000261821	AC090826.2		0.1	
ENSG00000261824	LINC00662	7.0	2.0	4.0
ENSG00000261829	AC009407.1	0.1		
ENSG00000261832	AC138894.1	0.1		
ENSG00000261840	AC093249.6	0.3	0.4	0.2
ENSG00000261857	MIA		1.0	
ENSG00000261864	AC130462.1	0.1		
ENSG00000261866	AC243312.1	0.1		
ENSG00000261879	AC087500.1	0.3	0.6	0.2
ENSG00000261884	AC040162.1	0.5	0.1	
ENSG00000261886	AC005670.1	0.3	0.3	
ENSG00000261888	AC144831.1			0.2
ENSG00000261889	AC108134.2	0.7	0.5	0.8
ENSG00000261898	AC091153.4	0.1	0.1	0.1
ENSG00000261916	AC027796.1		0.1	
ENSG00000261934	PCDHGA9		0.1	0.2
ENSG00000261949	GFY	0.1		
ENSG00000261963	CCDC92B	0.2		
ENSG00000261970	AL391840.1		0.1	
ENSG00000261971	MMP25-AS1	0.4	0.3	0.4
ENSG00000261996	AC004706.1		0.2	0.3
ENSG00000262001	DLGAP1-AS2	2.0	0.5	2.0
ENSG00000262003	AC087392.1		0.9	0.1
ENSG00000262008	AC010547.6	0.1		
ENSG00000262039	AC091180.5	0.2	0.1	
ENSG00000262049	AC139530.1	2.0	2.0	0.4
ENSG00000262050	AC005696.1	0.6	1.0	0.5
ENSG00000262089	AC040977.1	1.0	0.9	1.0
ENSG00000262112	AC015912.1	0.1	0.1	0.1
ENSG00000262115	AC027601.2		0.1	
ENSG00000262136	AC092115.3	3.0	1.0	0.8
ENSG00000262152	LINC00514		0.1	
ENSG00000262155	LINC02175		0.3	0.1
ENSG00000262160	AC020978.6		1.0	5.0
ENSG00000262165	AC233723.1	0.9	0.4	3.0
ENSG00000262172	AC116025.2	0.5	0.2	0.5
ENSG00000262179	AL139392.1		0.1	
ENSG00000262180	OCLM	0.2	0.1	
ENSG00000262185	AC005736.1	0.1	3.0	0.1
ENSG00000262188	LINC01978	0.2		
ENSG00000262202	AC007952.4	0.1		
ENSG00000262209	PCDHGB3	0.2	0.1	
ENSG00000262213	AC144836.1	0.1		
ENSG00000262222	AC133065.2	0.1	0.1	0.1
ENSG00000262227	AC004771.3	0.9	0.7	0.6
ENSG00000262228	AC087392.3	0.1		
ENSG00000262246	CORO7	0.2	0.3	0.3
ENSG00000262248	AC027796.2	0.2	0.2	0.1
ENSG00000262251	AC087388.1	2.0	1.0	0.5
ENSG00000262294	AC129507.2	0.2		
ENSG00000262296	AC118755.1	0.1	0.1	
ENSG00000262302	AC003688.1			0.1
ENSG00000262313	AC127496.3	0.1		
ENSG00000262333	HNRNPA1P16	0.5	0.9	0.5
ENSG00000262343	AC100791.1	0.1		0.1
ENSG00000262358	AC116914.1		0.1	
ENSG00000262370	AC108134.3	0.1	0.1	
ENSG00000262402	AC090617.3	0.1		
ENSG00000262410	AC024361.1	0.2	0.1	
ENSG00000262412	AL160291.1	0.1		0.1
ENSG00000262413	AC145207.2	1.0	1.0	1.0
ENSG00000262420	AC007613.1	0.1		0.1
ENSG00000262429	AC004771.4	0.6	0.3	0.3
ENSG00000262434	AC087392.4	0.1	0.1	0.2
ENSG00000262445	AC099684.2	0.2		
ENSG00000262454	MIR193BHG	7.0	0.5	3.0
ENSG00000262456	AC006435.1			0.1
ENSG00000262468	LINC01569	0.7	0.5	1.0
ENSG00000262481	TMEM256-PLSCR3	0.1	0.1	0.2
ENSG00000262482	AC004034.1		0.1	
ENSG00000262484	CCER2	0.2	0.1	
ENSG00000262519	TXNP4		0.1	
ENSG00000262521	AJ003147.1		0.1	
ENSG00000262533	AC090617.4	0.3	0.3	0.1
ENSG00000262558	AC129507.3	0.2		
ENSG00000262580	AC087741.1	0.4	0.6	0.5
ENSG00000262583	AC009163.5	0.2	0.3	0.8
ENSG00000262585	LINC01979			0.1
ENSG00000262587	AC133552.2	0.2	1.0	0.4
ENSG00000262601	ENSG00000262601	0.6	0.3	0.3
ENSG00000262621	AC025283.2	0.1	0.2	
ENSG00000262624	AC113189.1		0.3	0.5
