Gene ID	ERR2618735	ERR2618736	ERR2618737	ERR2618738	ERR2618739	ERR2618740	ERR2618741	ERR2618742	ERR2618743	ERR2618744	ERR2618745	ERR2618746
ENSG00000260160	0.24	0.25	0.15	0.28	0	0	0	0	0	0	0	0
ENSG00000260161	0	0	0	0	0.02	0	0	0	0	0	0	0
ENSG00000260162	0	0	0	0	0	0	0	0	0	0	0.03	0
ENSG00000260163	0.01	0.01	0.01	0	0.01	0	0.02	0	0.02	0	0	0.01
ENSG00000260165	0	0	0	0	0	0	0	0	0	0.11	0	0
ENSG00000260166	0	0	0	0	0	0	0	0.1	0.18	0.09	0	0.2
ENSG00000260167	0.24	0.2	0.31	0.33	0.26	0.22	0.12	0.04	0.43	0.36	0.08	0.09
ENSG00000260170	0	0	0	0	0.02	0	0	0	0	0.02	0	0
ENSG00000260171	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260172	0.03	0.06	0	0	0	0	0.04	0	0	0	0	0
ENSG00000260173	0.06	0	0.06	0	0	0	0	0	0	0	0	0
ENSG00000260174	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260176	0	0.04	0.04	0	0	0.09	0	0.04	0	0	0	0
ENSG00000260177	0.03	0.1	0.03	0.18	0.27	0.28	0.85	0.53	2.07	1.44	0.08	0
ENSG00000260179	0.18	0.05	0.03	0.22	0.16	0.12	0.16	0.14	0.22	0.15	0.11	0.05
ENSG00000260182	0	0	0	0	0	0	0.11	0	0	0	0	0
ENSG00000260183	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260184	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260185	0	0	0.06	0.07	0	0.07	0	0	0.05	0	0.05	0
ENSG00000260186	0.08	0.04	0.04	0.09	5.84	4.71	3.34	3.09	0.07	0.04	1.5	1.57
ENSG00000260187	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260188	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260190	0.31	0.38	0.3	0.36	0.28	0.33	0.27	0.44	0.28	0.42	0.37	0.2
ENSG00000260192	0	0	0	0	0	0	0	0	0	0	0.01	0
ENSG00000260193	0.35	0.22	0.17	0.2	0.17	0.14	0.1	0.1	0.13	0.16	0.04	0.02
ENSG00000260194	0	0.03	0.03	0	0	0.04	0	0	0	0	0.05	0
ENSG00000260196	0.22	0.33	5.97	5.94	0.33	3.03	5.68	5.82	7.5	7.25	0.7	0.83
ENSG00000260197	0	0	0.37	0.42	0	0.15	0.33	0.27	0	0	0	0
ENSG00000260198	0	0.03	0	0	0	0	0	0	0	0	0.01	0
ENSG00000260201	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260202	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260205	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260206	0.04	0	0.09	0	0	0	0.15	0.07	0	0.03	0.03	0
ENSG00000260207	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260209	0.05	0.02	0.03	0	0.05	0	0	0.01	0.06	0.04	0	0.07
ENSG00000260211	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260212	0	0.05	0	0	0	0	0	0	0	0	0	0
ENSG00000260213	0.2	0.21	0.11	0.1	0.13	0.12	0.2	0.15	0.43	0.34	0.19	0.09
ENSG00000260217	0.01	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260218	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260219	0.9	0.65	2.41	2.17	0.84	0.92	0.9	0.9	1.22	0.9	0.92	0.72
ENSG00000260220	0.01	0	0	0.01	0.32	0.23	0.01	0.01	0.01	0	0.55	0.45
ENSG00000260221	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260223	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260224	0.2	0	0	0	0	0	0.24	0.09	0.08	0	0	0
ENSG00000260228	0.04	0.02	0.11	0.05	0.03	0	0.05	0.03	0.01	0.06	0.02	0.03
ENSG00000260229	0	0.05	0.05	0.05	0.05	0	0	0	0.11	0.08	0.04	0
ENSG00000260230	0.02	0.04	0.02	0.01	0.04	0.03	0.02	0.03	0.02	0.02	0.03	0.03
ENSG00000260231	0.44	0.37	0.25	0.22	1.15	0.71	0.12	0.16	0.13	0.26	0.37	0.32
ENSG00000260232	0	0	0	0	0	0	0	0	1.08	1.18	0	0
ENSG00000260233	0.48	0.41	0.33	0.37	0.19	0.29	0.23	0.25	0.63	0.43	0.32	0.34
ENSG00000260234	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260235	0.04	0	0	0.05	0.09	0	0	0	0	0.03	0.03	0.04
ENSG00000260236	0.26	0.29	0.5	0.39	0.28	0.21	0.31	0.5	0.82	0.63	0.19	0.1
ENSG00000260237	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260238	0.3	0.26	1.01	0.61	1.05	0.61	0.47	0.44	0.32	0.34	0.49	0.46
ENSG00000260239	0.01	0.01	0.01	0.05	0.01	0.01	0	0.02	0.01	0	0.01	0
ENSG00000260240	0	0	0	0	0	0	0	0.02	0	0	0	0
ENSG00000260242	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260244	1.66	1.59	0	0.01	0	0	0	0	1.21	1.06	0	0
ENSG00000260246	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260247	0.76	0.64	0.29	0.24	0.3	0.32	0.49	0.69	0.33	0.22	0.39	0.25
ENSG00000260249	0.02	0.05	0	0.01	0	0	0.01	0	0	0	0	0
ENSG00000260251	0	0	0	0	0	0	0	0	0	0.03	0	0
ENSG00000260252	0.32	0.26	0.27	0.07	0	0.22	0.08	0.06	0.36	0.05	0.26	0.06
ENSG00000260253	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260254	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260255	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260256	0	0	0	0	0.1	0	0	0	0	0	0.04	0
ENSG00000260257	0.78	0.62	0.62	0.55	1.68	1.24	0.81	0.81	2.04	1.98	2.39	2.15
ENSG00000260258	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260259	0.42	0.5	0.69	0.74	0.73	0.52	0.58	0.44	0.5	0.42	1.21	0.93
ENSG00000260260	9.11	10.2	49.48	45.53	8.47	22.35	43.57	50.16	12.9	14.31	7.37	5.86
ENSG00000260261	0.98	1.05	1.01	1.31	0.67	0.71	0.85	1.15	1.93	1.18	0.29	0.23
ENSG00000260262	0	0	0	0	0	0	0	0	0.03	0	0	0
ENSG00000260264	0	0	0.03	0	0	0	0	0	0	0	0	0
ENSG00000260265	0.48	0.21	0	0.13	0	0.03	0	0	0	0	0	0
ENSG00000260266	0.02	0.03	0.03	0.03	0.01	0.05	0.04	0.02	0.03	0.03	0.02	0.02
ENSG00000260267	2.21	2.02	1.47	1.71	1.79	1.43	0.97	1.09	1.04	0.93	0.41	0.44
ENSG00000260268	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260269	0.53	0.62	0.27	0.24	0.25	0.22	0.2	0.31	0.59	0.54	0.33	0.48
ENSG00000260271	0.08	0.05	5	5.19	1.62	3.35	5.55	5.24	3.08	3.13	0.23	0.26
ENSG00000260272	0.01	0.01	0.04	0.04	0.05	0.1	0.06	0.05	0.02	0.02	0	0.02
ENSG00000260273	0.13	0.36	0.31	0.37	0.2	0.25	0.22	0.27	0.54	0.33	0.15	0.02
ENSG00000260274	0.74	0.77	1.74	1.71	0.48	0.92	0.98	1.29	1.09	1.32	0.07	0.07
ENSG00000260275	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260276	1.54	1.56	1.35	1.13	0.96	0.88	1.07	0.97	1.88	1.72	0.98	1.05
ENSG00000260277	0.06	0.1	0.02	0.07	0.07	0.09	0.02	0.04	0	0.07	0.02	0.02
ENSG00000260278	0.27	0.28	0.19	0.28	0.14	0.26	0.2	0.26	0.39	0.33	0.11	0.05
ENSG00000260279	0.77	0.88	0.19	0.36	0.24	0.73	0.65	0.49	0.73	0.22	0.4	0.57
ENSG00000260280	0	0.01	0	0	0	0	0	0	0	0	0	0
ENSG00000260281	0.11	0.12	0.16	0.04	0.08	0.04	0	0	0	0	0.12	0.1
ENSG00000260282	0.07	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260284	0	0	0	0.04	0	0	0	0	0	0	0	0
ENSG00000260285	0.61	0.44	0.86	0.72	0.6	0.54	0.56	0.7	0.61	0.39	0.23	0.24
ENSG00000260286	0.03	0.06	0	0	0	0.03	0	0.08	0	0	0	0
ENSG00000260287	0	0	0	0	0	0	0	0.01	0	0	0	0
ENSG00000260288	0.12	0.06	0.07	0.01	0.05	0.09	0.03	0.06	0.05	0.02	0.02	0.03
ENSG00000260289	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260290	0.28	0.29	0.46	0.21	0.5	0.29	0.32	0.21	0.3	0.27	0.77	0.73
ENSG00000260291	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260293	0.04	0.05	0.14	0.12	2.01	0.91	0.06	0.11	0.41	0.36	0.67	0.69
ENSG00000260296	0.14	0.17	0.11	0.23	0.41	0.42	0.65	0.35	0.33	0.25	0.15	0.25
ENSG00000260298	0	0	0	0	0.02	0	0	0	0.03	0	0	0
ENSG00000260300	0.02	0.06	0.02	0	0.07	0.1	0.03	0.01	0.1	0.04	0.05	0.08
ENSG00000260302	0	0.04	0	0	0	0	0	0	0	0	0	0
ENSG00000260303	0.04	0.02	5.06	4.67	0.37	1.22	2.29	2.24	0.95	0.87	0.01	0.02
ENSG00000260304	0	0	0	0	0	0.12	0	0	0.04	0	0	0.05
ENSG00000260305	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260306	0.04	0.03	0.18	0.08	0.03	0.19	0.13	0.24	0.37	0.19	0.09	0.05
ENSG00000260307	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260308	0.44	0.34	0	0	0	0	0	0.2	0	0	0	0
ENSG00000260310	0	0	0.06	0	0	0	0	0	0	0	0	0
ENSG00000260311	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260312	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260314	0	0.01	0	0	0	0.01	0	0	0	0	0	0.01
ENSG00000260316	0.04	0.07	0.05	0.06	0.04	0.06	0.08	0.04	0.08	0.06	0.04	0.03
ENSG00000260317	0.13	0.09	0.08	0.09	0.13	0.16	0.31	0.35	0.14	0.15	0.71	0.62
ENSG00000260318	0.44	0.11	0	0.74	0.35	0.13	0.26	0.2	0.09	0.27	0	0.19
ENSG00000260322	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260325	0.02	0.05	0.08	0.07	0.13	0.07	0.04	0.03	0.14	0.06	0.1	0.02
ENSG00000260326	0	0	0	0	0	0	0	0	0	0	0.02	0
ENSG00000260327	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260328	0.02	0.01	0.02	0.02	0.02	0.03	0.03	0.03	0.02	0	0.01	0.01
ENSG00000260329	0.26	0.2	0.05	0.02	0.21	0.29	0.08	0.03	0.56	0.31	0.19	0.07
ENSG00000260331	0.29	0.15	0.27	0.39	0.22	0.36	0.24	0.21	0.21	0.12	0.12	0.18
ENSG00000260332	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260335	0.62	0	0.16	0	0.17	0	0	0	0	0	0	0.14
ENSG00000260337	0.01	0.02	0	0	0	0	0	0	0	0	0	0
ENSG00000260338	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260339	0.04	0	0.07	0.09	0.03	0	0.05	0.03	0.03	0.03	0.01	0.01
ENSG00000260340	0.08	0.12	0.08	0.09	0	0.05	0.09	0.11	0	0.13	0.06	0.17
ENSG00000260341	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260342	0.15	0.09	0.49	0.1	0.2	0.07	0.26	0.14	0.07	0.05	0.17	0.25
ENSG00000260343	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260344	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260345	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260347	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260348	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260349	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260350	0.05	0	0.23	0.19	0.06	0.06	0.07	0.1	0.35	0.04	0.09	0.05
ENSG00000260351	0	0	0	0	0.05	0.05	0.11	0.04	0.19	0.04	0	0
ENSG00000260352	0	0.21	0.38	0.29	0.22	0.23	0.06	0.14	0.12	0.16	0.04	0.05
ENSG00000260357	0.01	0.05	0.01	0	0.19	0.05	0	0	0	0	0	0
ENSG00000260360	0.35	0.21	0.14	0.06	0.16	0.32	0.16	0.2	0.36	0.24	0.21	0.15
ENSG00000260361	0.07	0.08	0.17	0.23	0.07	0.12	0.14	0.13	0.53	0.56	0.04	0.05
ENSG00000260362	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260364	0	0	0	0.03	0	0	0	0	0	0	0	0.03
ENSG00000260366	0.17	0.35	0	0.39	0	0	0.1	0	0.28	0.14	0.14	0.08
ENSG00000260367	0.27	0.28	0.2	0.18	0.19	0.15	0.15	0.17	0.15	0.1	0.1	0.04
ENSG00000260368	0.18	0.19	0.11	0.05	0.02	0.12	0.07	0.07	0.07	0.03	0.1	0.02
ENSG00000260369	0.07	0.07	0.05	0.13	0.03	0.03	0.14	0.04	0.06	0.11	0	0
ENSG00000260370	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260371	0	0.04	0	0	0	0	0	0	0	0	0	0
ENSG00000260372	0.02	0.02	0.01	0.02	0.01	0.01	0	0.02	0.03	0	0.01	0.01
ENSG00000260375	0.2	0.51	0	0	0	0	0	0	0	0	0	0
ENSG00000260377	0	0.02	0.02	0	0	0.02	0.05	0.02	0.03	0	0	0
ENSG00000260378	0	0	0	0	0	0.07	0	0	0	0	0.02	0
ENSG00000260379	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260381	0.04	0.04	0.04	0.04	0.08	0.12	0.08	0.16	0.03	0	0.03	0
ENSG00000260382	0.05	0	0.31	0.33	0.03	0.14	0.26	0.24	0.7	0.61	0.02	0
ENSG00000260385	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260386	0	0	0.01	0.03	0.26	0.09	0	0	0	0	0.2	0.23
ENSG00000260387	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260388	0.38	0.21	0.14	0.12	0.2	0.22	0.26	0.19	0.2	0.29	0.2	0.18
ENSG00000260389	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260390	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260391	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260392	0	0.03	0	0	0.02	0	0	0	0	0	0.01	0
ENSG00000260393	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260394	0	0	0	0	0.06	0	0.02	0.02	0.06	0.04	0.01	0
ENSG00000260395	0	0.03	0	0	0	0	0	0	0	0.02	0.02	0
ENSG00000260398	0.04	0.04	0.03	0.03	0.06	0.1	0.03	0.02	0.03	0.02	0.32	0.31
ENSG00000260399	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260400	0.05	0.09	0	0	0.76	0.27	0.02	0	0.3	0.35	0.06	0.03
ENSG00000260401	0	0.01	0.01	0.01	0	0	0	0	0	0	0	0
ENSG00000260402	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260403	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260404	1.94	1.78	1.3	1.64	1.83	1.6	1.66	1.51	2.37	2.17	2.16	2.06
ENSG00000260405	0	0	0.11	0	0	0	0	0	0	0	0	0
ENSG00000260406	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260409	0	0	0	0	0.42	0.12	0	0	0	0	0.06	0.07
ENSG00000260410	0.07	0.05	0.05	0.03	0.02	0.03	0.03	0.02	0.09	0.02	0	0
ENSG00000260411	0	0.02	0	0	0	0	0.02	0	0	0	0	0
ENSG00000260412	0.02	0.01	0.01	0.01	0.04	0	0.02	0.02	0.02	0.01	0.01	0.01
ENSG00000260413	0	0	0	0	0	0	0.04	0	0	0	0	0
ENSG00000260414	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260416	0.01	0.04	0	0	0	0	0	0.01	0	0	0.01	0.02
ENSG00000260417	0	0	0	0.01	0	0.01	0	0.01	0.01	0.01	0	0
ENSG00000260418	0	0	0	0	0	0	0	0	0.05	0.1	0	0
ENSG00000260419	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260420	0	0	0.05	0	0	0	0	0	0.04	0	0.04	0
ENSG00000260422	0.33	0.31	0	0	0	0	0	0	0	0	0	0
ENSG00000260423	0.04	0.05	0.05	0.1	0.01	0.07	0.03	0.1	0.06	0.07	0.07	0.09
ENSG00000260425	0	0.11	0	0.12	0	0.06	0.06	0.15	0.13	0.04	0	0.1
ENSG00000260426	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260427	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260428	0.56	0.48	1.27	1.31	0.55	0.46	0.59	0.77	5.34	4.14	0.19	0.19
ENSG00000260430	0	0	0	0	0.06	0	0	0	0	0	0.02	0.02
ENSG00000260431	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260433	0	0	0	0	0	0	0	0	0.02	0	0	0
ENSG00000260436	0.41	0.08	0	0.09	0.35	0	0.1	0.15	0.2	0.27	0.07	0.15
ENSG00000260438	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260439	0.02	0.07	0.05	0.02	0.05	0.02	0	0.06	0	0.01	0.03	0
ENSG00000260440	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260441	0	0.2	0.05	0.11	0.15	0.05	0.06	0.04	0.04	0.27	0	0
ENSG00000260442	3.62	4.66	6.8	6.53	3.93	5.77	7.43	6.34	11.1	12.48	3.44	3.54
ENSG00000260443	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260444	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260445	0	0	0	0	0	0	0	0	0	0	0.7	0
ENSG00000260447	0	0	0	0.08	0	0.09	0	0.03	0.18	0.06	0.09	0.13
ENSG00000260448	1.69	1.71	3.82	3.87	1.85	3.78	6.3	6.44	3.1	2.97	0.13	0.14
ENSG00000260449	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260450	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260451	0	0	0.04	0	0	0	0	0	0	0	0	0
ENSG00000260452	0	0	0	0	0.11	0.06	0	0.13	0.08	0	0	0.04
ENSG00000260454	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260455	0	0	0.01	0.04	0	0	0	0	0	0	0	0
ENSG00000260456	0.43	0.45	0.96	0.83	0.5	0.45	0.46	0.52	0.59	0.7	0.21	0.18
ENSG00000260457	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260458	0	0	0	0.01	0	0	0	0	0	0	0.69	0.79
ENSG00000260459	0.44	0.3	0.05	0	0	0	0	0	0	0	0	0
ENSG00000260460	0.15	0.07	0.07	0.09	0.07	0	0.05	0.09	0.15	0.11	0.07	0.1
ENSG00000260461	0.16	0.2	0.3	0.23	0.37	0.43	0.33	0.3	1.06	1.21	0.27	0.25
ENSG00000260464	0.08	0.03	0.37	0.33	0.16	0.17	0.32	0.16	0.31	0.18	0.12	0.06
ENSG00000260465	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260466	0.18	0.05	0.1	0.05	0	0	0.11	0.16	0.07	0.15	0.04	0.04
ENSG00000260467	0	0	0	0	0.03	0	0	0	0	0	0	0
ENSG00000260468	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260469	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260470	0	0.01	0.01	0.01	0	0	0	0.01	0.01	0	0	0
ENSG00000260471	0	0	0	0	0	0	0	0	0	0	0.04	0
ENSG00000260472	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260473	0	0	0	0	0.02	0	0.03	0	0.02	0	0.02	0
ENSG00000260475	0.19	0.19	0.4	0.34	0	0.12	0.16	0.27	0.2	0.35	0.13	0
ENSG00000260476	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260477	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260478	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260479	0	0	0.06	0	0	0	0	0	0	0	0	0
ENSG00000260480	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260482	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260483	0	0	0	0.1	0	0	0	0	0	0	0	0
ENSG00000260484	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260487	0.04	0.09	0.05	0.1	0	0	0	0.04	0.11	0.11	0	0
ENSG00000260488	0.19	0.08	0	0.04	0	0	0	0	0	0.03	0.06	0.03
ENSG00000260490	0.28	0.38	0.05	0.11	0.55	0.27	0.39	0.63	0.63	0.71	0.15	0.21
ENSG00000260492	0	0	0.11	0.09	0.03	0.03	0	0.07	0.06	0.02	0.02	0
ENSG00000260493	0.03	0.09	0.24	0.24	0.31	0.09	0.11	0.14	0.22	0.15	0.09	0.07
ENSG00000260494	0.03	0.07	0.17	0	0	0.04	0	0.12	0.21	0.05	0.05	0
ENSG00000260495	0.12	0.05	0.07	0.08	0.05	0.06	0.04	0.07	0.14	0.04	0.02	0.02
ENSG00000260496	0	0	0.02	0	0	0	0	0	0	0	0	0
ENSG00000260497	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260498	0.44	0.45	0.9	0.66	0.19	0.4	0.8	0.93	3.48	3.54	0.02	0.05
ENSG00000260500	0.09	0.1	0.25	0.32	0.1	0.11	0	0.21	0.11	0.11	0	0.04
ENSG00000260504	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260505	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260507	0.11	0.06	0	0.06	0	0	0	0.05	0.14	0	0.14	0.05
ENSG00000260509	0	0.02	0.04	0	0.04	0	0.09	0.03	0.03	0.01	0	0
ENSG00000260510	0	0	0.07	0.08	0	0.08	0.08	0.06	0	0	0.05	0
ENSG00000260511	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260514	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260515	0.02	0	0	0	0	0	0	0	0.01	0	0	0
ENSG00000260516	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260517	0.02	0.02	0	0	0.01	0.03	0.05	0.06	0.02	0.06	0.03	0.01
ENSG00000260518	0.13	0.05	0.11	0.04	0.18	0.13	0.08	0.08	0.2	0.23	0.23	0.14
ENSG00000260519	0.11	0.28	2.24	2.09	0.12	0	0.45	0.15	3.66	3.69	0.09	0.05
ENSG00000260520	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260521	0.15	0.13	0.43	0.22	0.12	0.13	0.17	0.19	0.14	0.16	0.17	0.29
ENSG00000260522	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260524	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260525	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260526	0.41	0.46	0.93	0.86	0.68	0.83	0.4	0.53	1.44	1.59	0.6	0.53
ENSG00000260528	0.41	0.38	0.17	0.23	0.22	0.27	0.34	0.32	0.47	0.38	0.25	0.21
ENSG00000260530	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260532	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260534	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260536	0.2	0.1	0.05	0.23	0.33	0.23	0.12	0.46	0.66	0.33	0.41	0.68
ENSG00000260537	0	0	0	0.03	0.03	0	0	0	0	0	0	0
ENSG00000260538	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260540	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260541	0.21	0	0.11	0	0	0	0	0	0.09	0.17	0	0.09
ENSG00000260542	0.01	0	0	0	0	0	0	0	0	0	0.01	0
ENSG00000260545	0	0.06	0	0	0	0.06	0	0.05	0.14	0	0	0.05
ENSG00000260548	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260549	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260550	0	0.03	0	0	0	0	0	0	0	0	0	0
ENSG00000260551	0	0	0.01	0	0	0	0	0	0	0	0	0
ENSG00000260552	0	0.08	0	0	0	0	0	0	0	0	0	0
ENSG00000260555	0.01	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260558	0.04	0	0.05	0.05	0	0.05	0.1	0	0.07	0	0	0
ENSG00000260563	0.8	0.93	0.48	0.74	1.1	0.79	0.37	0.34	1.48	1.31	0.38	0.23
ENSG00000260564	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260565	0.55	0.55	0.92	0.97	0.49	0.52	0.57	0.46	0.69	0.58	0.56	0.55
ENSG00000260566	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260568	0	0	0.05	0	0	0	0	0	0	0	0	0
ENSG00000260569	0.06	0.12	0.03	0.04	0.05	0.09	0.1	0.09	0.12	0.13	0.05	0.01
ENSG00000260570	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260571	0.19	0.14	0.1	0.16	0.05	0	0	0.09	0.08	0.04	0	0.04
ENSG00000260572	0.08	0.04	0.01	0.03	0.03	0.09	0.18	0.25	0.59	0.47	0.14	0.12
ENSG00000260573	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260574	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260575	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260576	0.05	0.1	0.16	0.23	0.05	0	0.06	0.05	0.04	0	0.04	0
ENSG00000260577	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260578	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260579	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260580	0.1	0.03	0	0	0	0	0.04	0.06	0.11	0.05	0.13	0.06
ENSG00000260581	0.03	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260582	0	0	0	0	0.02	0	0	0	0	0	0	0
ENSG00000260583	0.21	0.22	0.13	0.24	0.23	0.39	0.65	0.53	0.3	0.34	0.1	0.15
ENSG00000260584	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260585	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260586	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260588	0.05	0.12	0.32	0.24	0.07	0.12	0.06	0.07	0.18	0.14	0.05	0.08
ENSG00000260589	0.21	0.43	0.16	0.17	0.15	0.13	0.27	0.24	0.23	0.22	0.08	0.03
ENSG00000260590	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260592	0	0.08	0.04	0	0.2	0.09	0.09	0.07	0.03	0.09	0.03	0.03
ENSG00000260593	0	0	0.05	0	0	0	0	0	0	0	0	0
ENSG00000260594	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260595	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260596	0.01	0.01	0	0	0.01	0	0.01	0.01	0.01	0	0	0.01
ENSG00000260597	0.01	0.01	0.02	0.03	0	0	0.01	0	0	0.01	0	0
ENSG00000260598	0.06	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260599	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260600	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260601	0.18	0.14	0.14	0.1	0	0	0	0	0.07	0.07	0.04	0
ENSG00000260602	0.06	0.12	0	0	0.06	0	0	0	0.92	0.88	0	0.05
