# Expression Atlas
# Query: Genes matching: 'default query', specifically expressed above the expression level cutoff: 0 FPKM in experiment E-MTAB-4101
# Selected columns: 6 (all)
# Timestamp: Wed, 06-Sep-2017 12:44:20
Gene ID	Gene Name	F-36P	HEL9217	K562	KU812	MEG01	UT-7
ENSG00000248663	LINC00992	0.6					0.2
ENSG00000248664	AC010273.1	0.2	0.1	0.2	0.1	0.2	0.4
ENSG00000248668	OXCT1-AS1	0.3	0.2	0.4	0.1	0.1	0.4
ENSG00000248671	ALG1L9P	0.5	0.1	0.2	0.1	0.1	0.1
ENSG00000248682	ARHGAP22-IT1	0.1					
ENSG00000248685	AC110790.1	0.1		1.0			
ENSG00000248690	HAS2-AS1	0.3					0.2
ENSG00000248693	LINC02100	1.0	0.4	1.0	0.5	0.2	0.9
ENSG00000248696	AC011406.1	0.1				0.2	
ENSG00000248712	CCDC153	0.1	1.0	0.2	0.1	0.1	0.1
ENSG00000248714	AC091180.2	0.2	0.3	0.1	0.1	0.1	0.1
ENSG00000248715	AC105424.1				0.1		
ENSG00000248717	LINC02222			0.2	0.2	0.1	
ENSG00000248719	AC021127.1						0.1
ENSG00000248730	EGFLAM-AS4	0.1		2.0		0.2	
ENSG00000248734	AC008906.1	2.0	0.4	0.5	0.3	0.1	
ENSG00000248740	LINC02428	0.4		0.9			0.1
ENSG00000248747	AC107220.1	0.1		0.1			
ENSG00000248751	AC004997.1	0.1					
ENSG00000248753	AC008406.2						0.1
ENSG00000248757	LINC02115			0.1			
ENSG00000248758	AC008883.1	0.3		0.3		0.1	
ENSG00000248762	AC012339.1			0.3			
ENSG00000248771	LINC01207	0.1		0.1			
ENSG00000248773	AC108727.1	0.1	0.1	0.1	0.1	0.2	
ENSG00000248774	AC097534.1	3.0	2.0	0.5	0.6	0.8	0.5
ENSG00000248779	AC093297.1	0.1	0.1				
ENSG00000248783	AC106771.1	0.5		8.0			
ENSG00000248787	AC092903.2		0.1				0.2
ENSG00000248794	AC026436.1	0.3	0.2	0.7	0.5	0.1	0.2
ENSG00000248795	AC098859.1				0.1		0.1
ENSG00000248796	MED15P8			0.3			
ENSG00000248802	AC078850.2	0.1		0.3			
ENSG00000248810	LINC02432	0.1		0.9			
ENSG00000248817	PMPCAP1			0.7			
ENSG00000248821	AC009238.3						0.1
ENSG00000248824	AC108078.1	0.1					
ENSG00000248828	AC093890.1	0.7	0.1	0.1	0.9	0.4	
ENSG00000248830	ZNF807						0.1
ENSG00000248837	AC097512.1	0.1		4.0			2.0
ENSG00000248839	AC021660.2				0.1		
ENSG00000248840	AL645949.1	0.1					
ENSG00000248848	PPBPP2			0.1			
ENSG00000248858	FLJ46284			0.8			
ENSG00000248863	AC097376.1	0.1					
ENSG00000248864	AC114316.1	0.4					
ENSG00000248866	USP46-AS1	2.0	1.0	2.0	2.0	0.9	3.0
ENSG00000248869	AC096729.1	0.4					
ENSG00000248873	SERBP1P6	1.0	2.0	0.5	1.0	3.0	1.0
ENSG00000248874	C5orf17			0.1			1.0
ENSG00000248884	AC010280.2	2.0		0.4	0.1		0.1
ENSG00000248890	HHIP-AS1	0.1			0.3		
ENSG00000248893	FAM138E	0.2		0.1			0.2
ENSG00000248896	AC105001.1	0.2	0.1	0.1	0.1	0.1	
ENSG00000248898	AC022126.1		0.1				0.1
ENSG00000248905	FMN1		2.0		0.7	0.5	0.7
ENSG00000248919	ATP5J2-PTCD1	0.1					0.1
ENSG00000248923	MTND5P11			0.1			0.1
ENSG00000248925	AC021087.1	0.3	0.2	0.4	0.3	0.1	0.9
ENSG00000248927	AC114284.1			0.1			
ENSG00000248932	AC097103.2	0.2	0.7	1.0	0.1	0.1	0.5
ENSG00000248939	AC111198.1					0.1	
ENSG00000248942	LINC01335					0.7	0.3
ENSG00000248946	MTND3P22	0.2	0.1	0.6	0.1	0.1	0.2
ENSG00000248949	AC122719.1	0.1					
ENSG00000248968	AC012640.1	0.1					
ENSG00000248971	KRT8P46	1.0	0.5	0.6	0.2	0.1	0.9
ENSG00000248975	AL133372.2			0.1			0.1
ENSG00000248979	LAMTOR3P2	0.1	0.1		0.1	0.1	
ENSG00000248980	AC019163.1						0.4
ENSG00000248986	AC104825.1	0.1	0.1	0.2	0.1	0.3	0.1
ENSG00000248988	AC093700.1	0.4	0.1	0.1	0.1		
ENSG00000248993	AL645941.2	0.3					
ENSG00000248996	AC145098.1	0.7	4.0	2.0	1.0	0.8	0.1
ENSG00000248998	EFTUD1P2	0.1					
ENSG00000249001	AC093895.1			0.3			
ENSG00000249013	FTH1P21				0.1		
ENSG00000249020	SNORA58	0.2				0.3	0.2
ENSG00000249022	AC093599.1	0.2					
ENSG00000249028	AC004672.1	0.2	0.1				
ENSG00000249035	CTB-113P19.1			0.1			
ENSG00000249042	AC008771.1	0.4	1.0	0.2	0.8	2.0	1.0
ENSG00000249047	COX6B1P5	0.2		0.1	0.4	0.2	
ENSG00000249048	TRAV31	0.1					
ENSG00000249054	FAM138D						0.1
ENSG00000249055	TBCAP3	0.1		0.1		0.1	
ENSG00000249061	AC109492.1		0.1	0.1			
ENSG00000249068	AC008417.1	0.1	0.1	0.1			
ENSG00000249069	LINC01033	0.2	0.1	12.0	0.2	0.1	2.0
ENSG00000249077	AL158068.1			0.1			
ENSG00000249079	AC118282.2			0.4	0.1		
ENSG00000249082	C5orf66-AS1	0.1				0.1	
ENSG00000249084	AC027627.1	0.2		0.1	0.1	0.1	
ENSG00000249085	AC035140.1						0.1
ENSG00000249087	ZNF436-AS1	0.7	0.2	0.6	0.4	0.4	1.0
ENSG00000249091	AC093903.1				0.7	0.1	0.1
ENSG00000249096	LINC02362	0.1		0.1			
ENSG00000249111	AC108517.1	0.1					
ENSG00000249115	HAUS5	5.0	5.0	6.0	5.0	4.0	6.0
ENSG00000249119	MTND6P4				0.1		0.2
ENSG00000249125	AC093821.1	0.1	0.1	1.0	0.1	0.1	
ENSG00000249129	SUDS3P1	0.2	0.2	0.3	0.2	0.1	0.2
ENSG00000249131	PSD2-AS1		0.1				
ENSG00000249138	SLED1	0.1			0.1		0.1
ENSG00000249141	AL159163.1	0.3	0.1	0.1	0.4	0.2	0.2
ENSG00000249142	AC074134.1	0.1	0.1	0.1	0.1		
ENSG00000249159	AC091965.1			0.1			
ENSG00000249166	AC092336.1	1.0		3.0			
ENSG00000249174	AC106744.1	0.4		4.0			0.1
ENSG00000249180	AC020900.1						0.3
ENSG00000249188	ENPP7P1	0.2		0.2			
ENSG00000249192	MTND3P25					0.1	
ENSG00000249196	TMEM132D-AS1	2.0		8.0			42.0
ENSG00000249201	CTD-3080P12.3	0.3	2.0	0.1			0.1
ENSG00000249207	AC079921.1	0.2	0.1	0.1		0.1	0.1
ENSG00000249212	ATP1B1P1			0.1			
ENSG00000249222	ATP5L2		0.1				
ENSG00000249226	SUCLG2P4			0.1			
ENSG00000249228	AC068944.1	0.3	0.2	0.3	0.2	0.4	0.2
ENSG00000249230	CDH12P2	0.1					
ENSG00000249234	AC108063.1	0.2	0.1		0.1	0.2	
ENSG00000249240	AC069368.1	0.1	0.1			0.1	
ENSG00000249242	TMEM150C		2.0		2.0	1.0	
ENSG00000249244	AC110373.1		0.1				
ENSG00000249249	AC010226.1	0.3	0.1	0.2	0.2	0.2	0.5
ENSG00000249261	AC109464.2			0.1			
ENSG00000249263	PARP4P3			1.0			
ENSG00000249264	EEF1A1P9	0.6	0.4	0.4	0.7	0.5	0.6
ENSG00000249267	LINC00939	0.1					
ENSG00000249275	AC093817.1	0.2	0.1	0.1	0.3	0.1	0.1
ENSG00000249279	LINC02057	0.1					0.1
ENSG00000249286	AMD1P3	0.2	0.2	0.3		0.1	0.4
ENSG00000249288	SLC25A15P5			0.5			
ENSG00000249302	FTH1P24	0.1					
ENSG00000249306	LINC01411		0.1				
ENSG00000249307	LINC01088	2.0	0.5	18.0	1.0	5.0	8.0
ENSG00000249310	APOBEC3B-AS1	0.2		0.2	0.1		0.1
ENSG00000249316	AF131216.2	0.1			0.1		
ENSG00000249319	AC068533.4		0.1	0.1			
ENSG00000249328	AC036214.1			0.8	0.1		
ENSG00000249334	AC084048.1		0.1				
ENSG00000249337	SNX18P25	0.1	0.1	0.3	0.1	0.2	
ENSG00000249345	LINC02405			1.0			
ENSG00000249346	LINC01016			0.1			0.2
ENSG00000249348	UGDH-AS1	4.0	2.0	5.0	1.0	2.0	3.0
ENSG00000249349	AC114928.1	0.1	0.1		0.1		0.1
ENSG00000249351	AC096754.1	0.2		0.1			
ENSG00000249353	NPM1P27	64.0	32.0	18.0	42.0	64.0	44.0
ENSG00000249357	ENSG00000249357					0.2	
ENSG00000249359	AC093274.1			0.1			
ENSG00000249363	AC011411.1	0.3	0.1	0.1	0.2	0.2	0.1
ENSG00000249365	AC110009.1			0.2			
ENSG00000249367	FABP5P12	0.1	0.1	0.1			
ENSG00000249372	ATP6V1G1P6	0.1					
ENSG00000249375	CASC11			0.1			
ENSG00000249379	AL033397.2	0.2		0.1	0.3	0.1	
ENSG00000249383	LINC02071		0.1				
ENSG00000249392	AC096588.1				0.1		
ENSG00000249395	CASC9	1.0	0.1	2.0	1.0	0.7	2.0
ENSG00000249396	LINC02212	1.0		2.0			
ENSG00000249400	HMGB3P17						0.1
ENSG00000249406	AC015909.1					0.1	2.0
ENSG00000249407	IL20RB-AS1			0.5			
ENSG00000249409	AC025741.1	1.0	0.4	1.0	0.4	0.8	1.0
ENSG00000249412	AC010285.2				0.1		
ENSG00000249413	AC116049.2	0.9		0.2	0.2	0.1	0.1
ENSG00000249417	AC117383.1			0.1			0.2
ENSG00000249421	ADAMTS19-AS1	0.1			0.1	0.1	0.5
ENSG00000249423	AC109464.3			3.0			
ENSG00000249429	AC016598.1	0.1					
ENSG00000249430	ENSG00000249430		0.1				
ENSG00000249437	NAIP	0.5	0.2	0.5	0.2	0.3	0.3
ENSG00000249453	AC092834.1	0.2		0.2			0.5
ENSG00000249456	AL731577.2	6.0	4.0	3.0	4.0	5.0	5.0
ENSG00000249459	ZNF286B	0.1	0.8	0.3	0.3	0.4	0.4
ENSG00000249462	MLLT10P2		0.3	0.4	0.1		
ENSG00000249463	AC096711.1	0.7		0.1			
ENSG00000249471	ZNF324B	1.0	1.0	2.0	3.0	2.0	2.0
ENSG00000249476	AC008467.1	0.1				0.1	
ENSG00000249483	AC026726.1	0.1					
ENSG00000249484	LINC01470	0.9					0.1
ENSG00000249485	RBBP4P1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000249489	GAPDHP70	0.1		0.1			
ENSG00000249492	AC114956.3	0.4	0.5	0.8	0.3	0.3	0.1
ENSG00000249493	ANKRD20A18P	0.2	0.3	0.2		0.2	0.1
ENSG00000249494	AC008629.1		0.1				
ENSG00000249500	LINC01179	0.1		0.1		0.1	
ENSG00000249502	AC006160.1	0.1	0.2	0.3			0.1
ENSG00000249503	HMGN1P16		0.1				
ENSG00000249515	LINC02113						0.1
ENSG00000249526	AC008667.1	0.2	0.2	0.2	0.1	0.1	0.1
ENSG00000249532	AC106864.1	0.2	0.1				
ENSG00000249540	AC117383.2					0.1	
ENSG00000249550	LINC01234	0.6	3.0	6.0	0.1	0.2	4.0
ENSG00000249565	SERBP1P5	2.0	5.0	1.0	4.0	11.0	3.0
ENSG00000249568	AC104793.1	0.1	3.0			0.6	
ENSG00000249572	AC034231.1	2.0	3.0	3.0	0.9	1.0	2.0
ENSG00000249577	AC010424.1	0.1	0.1				
ENSG00000249592	AC139887.2	1.0	0.7	4.0	0.6	0.7	0.7
ENSG00000249600	AC106806.2			0.3			
ENSG00000249602	AL589765.4	2.0	3.0	2.0	0.6	0.7	3.0
ENSG00000249610	AC010255.2	0.1					
ENSG00000249614	AC074349.1	5.0	3.0	6.0	2.0	5.0	4.0
ENSG00000249616	CCNB3P1			0.1			
ENSG00000249619	HMGN1P13						0.1
ENSG00000249624	AP000295.1	0.1	0.3	0.1		0.1	0.2
ENSG00000249626	AC024560.2	0.1	0.5	3.0	0.3	0.1	0.1
ENSG00000249628	LINC00942	0.1		1.0	0.1		
ENSG00000249637	AC008438.1	1.0	0.7	2.0	0.6	0.9	1.0
ENSG00000249638	AC027343.1		0.1				
ENSG00000249639	AC022092.1	0.1	0.1	2.0	0.2		4.0
ENSG00000249645	AC114912.1	0.3		3.0			1.0
ENSG00000249646	OR7E94P	0.1	0.1	0.1	0.3	0.6	
ENSG00000249650	AC106772.1						0.1
ENSG00000249655	AC008434.1	0.1		0.1		0.1	0.3
ENSG00000249664	AC027338.1	0.2	0.1				
ENSG00000249673	NOP14-AS1	0.7	0.9	1.0	0.6	0.6	1.0
ENSG00000249675	AC097487.1	0.1	0.1	0.5	0.1		
ENSG00000249684	AC106795.2	0.2	0.1	0.2	0.8	0.1	0.2
ENSG00000249685	AC079921.2	0.6	0.8	0.8	0.1	0.1	0.1
ENSG00000249693	THEGL	0.1	0.1	0.4	0.1		0.6
ENSG00000249695	AC026369.1		0.3				
ENSG00000249697	AC034245.1				0.6		
ENSG00000249699	LINC02261	0.1				0.1	
ENSG00000249700	SRD5A3-AS1	0.5	0.2	0.1	0.3	0.1	
ENSG00000249709	ZNF564	0.4	0.1	0.4	0.4	0.3	0.2
ENSG00000249713	AC026725.1		0.1				
ENSG00000249715	FER1L5		0.1				
ENSG00000249721	AC112206.3			0.4			
ENSG00000249725	AC079942.1		0.1				
ENSG00000249731	AC126768.3	6.0	2.0	9.0	2.0	4.0	5.0
ENSG00000249737	AC020980.1	0.1					
ENSG00000249740	OSMR-AS1			0.3		0.1	
ENSG00000249741	AC093890.2	7.0	0.1	2.0	5.0	6.0	3.0
ENSG00000249744	AC010374.2	0.1					
ENSG00000249751	ECSCR			0.1		0.3	
ENSG00000249753	AC084357.2	0.1	0.3	0.2	0.1	0.2	
ENSG00000249763	AC114786.1	0.8					
ENSG00000249767	ENPP7P10	0.1		0.1	0.1		0.1
ENSG00000249772	AC026427.1	0.1					
ENSG00000249774	AC025458.1		0.1				
ENSG00000249776	AC124854.1	0.1		2.0		0.2	
ENSG00000249784	SCARNA22	1.0	0.3	0.3	0.7	0.9	0.9
ENSG00000249786	EAF1-AS1		0.1			0.1	
ENSG00000249790	AC092490.1	35.0	0.3	2.0	2.0	0.6	5.0
ENSG00000249791	AC008494.2	0.1	0.2	0.1		0.1	
ENSG00000249795	AC097462.2	0.1					
ENSG00000249799	SNRPCP13				0.1		
ENSG00000249803	AC112178.1			6.0			0.2
ENSG00000249807	AC034229.1	0.1	0.1		0.1	0.1	
ENSG00000249815	AC004704.1	0.8	0.1	0.1			
ENSG00000249816	LINC00964	0.1		0.1		0.2	0.1
ENSG00000249825	CTD-2201I18.1				0.1		
ENSG00000249828	AC118282.3			0.1			
ENSG00000249839	AC011330.1		0.1			0.1	
ENSG00000249840	GAPDHP76						0.1
ENSG00000249846	LINC02021	0.4	0.3	0.4	0.1	0.1	0.5
ENSG00000249849	AC138819.1			0.1			2.0
ENSG00000249850	KRT18P31	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000249851	RPS27AP18			0.1			
ENSG00000249854	CDH18-AS1			0.2			
ENSG00000249855	EEF1A1P19	0.6	0.4	0.7	0.8	0.5	0.7
ENSG00000249859	PVT1	15.0	14.0	26.0	16.0	31.0	42.0
ENSG00000249863	AC021106.1	2.0	4.0	1.0	0.9	1.0	0.9
ENSG00000249868	AC136777.1				0.1		0.1
ENSG00000249884	RNF103-CHMP3	0.2	0.2	0.1	0.2	0.3	
ENSG00000249889	ALG1L11P			0.2			
ENSG00000249894	AC024581.1	0.4	0.2	1.0			0.2
ENSG00000249896	AC113615.1			0.1			0.1
ENSG00000249898	MCPH1-AS1	3.0	1.0	0.1	0.8	0.4	0.9
ENSG00000249908	BRD9P2				0.1		0.5
ENSG00000249911	ENSG00000249911			0.2			
ENSG00000249915	PDCD6	7.0	9.0	11.0	6.0	6.0	12.0
ENSG00000249931	GOLGA8K	0.1	0.3				
ENSG00000249936	RAC1P2	10.0	14.0	16.0	15.0	20.0	11.0
ENSG00000249947	XBP1P1	0.2	0.1	0.2	0.1	0.3	0.1
ENSG00000249948	GBA3			0.6			0.1
ENSG00000249961	TERB1	0.1		0.1			0.1
ENSG00000249971	AC104116.1						0.1
ENSG00000249977	AC106748.1	0.2		0.1			
ENSG00000249978	TRGV7	2.0	0.3	0.1	0.1	0.6	
ENSG00000249986	YWHAQP6			0.1			
ENSG00000249992	TMEM158	0.1		57.0	0.4	0.1	0.1
ENSG00000249996	AC106786.2		0.8	0.3		0.9	0.2
ENSG00000250011	HMGB1P3	0.1	0.2	0.1	0.2	0.1	
ENSG00000250012	AC079848.1	0.5	0.6	0.9	0.2	0.4	0.7
ENSG00000250015	AC018752.1	0.5	2.0	0.6	0.7	0.3	
ENSG00000250016	SNX18P23			0.5	0.1		0.1
ENSG00000250027	AC022272.1	1.0	0.7	0.4	0.4	0.4	
ENSG00000250033	SLC7A11-AS1	0.3	0.1	0.1			
ENSG00000250038	AC109588.1	0.1	0.1			2.0	0.4
ENSG00000250041	AC069360.1	1.0	1.0	0.9	0.2	1.0	0.7
ENSG00000250043	AC106895.1		0.1				
ENSG00000250045	CBX3P3	0.1					
ENSG00000250049	AC114316.2	2.0		0.1		0.1	
ENSG00000250050	MTND4P9		0.1				
ENSG00000250057	AC114781.2		0.1		0.1		
ENSG00000250060	AC122710.1			0.2			0.2
ENSG00000250061	AC091976.1	0.1	0.7	1.0	0.1	1.0	0.1
ENSG00000250062	AC104827.1	0.1					
ENSG00000250067	YJEFN3	1.0	0.4	2.0	0.2	0.7	0.6
ENSG00000250068	AL445187.1	0.5	0.3	0.4	0.2	0.3	
ENSG00000250069	AC011379.1	0.1		0.1	0.1	0.1	
ENSG00000250072	AC091940.1						0.3
ENSG00000250073	AP000866.2	2.0	3.0	0.2	0.2	1.0	0.4
ENSG00000250075	AC104806.2				0.1		
ENSG00000250081	AC025176.1	2.0	0.6	0.6	0.2	0.9	0.3
ENSG00000250091	DNAH10OS	2.0	0.2	0.1			0.2
ENSG00000250101	AC106795.3				0.3		0.1
ENSG00000250102	LINC02377	0.2		5.0	2.0	1.0	
ENSG00000250114	AC008723.1			0.1			
ENSG00000250116	AC018682.1	0.1	0.1	0.1	0.1		
ENSG00000250120	PCDHA10					0.1	
ENSG00000250125	LINC02232	1.0	0.5		0.1	1.0	0.3
ENSG00000250126	AC116563.1		0.2				0.1
ENSG00000250127	LINC02108	0.3	0.1	0.3	0.1	0.1	0.2
ENSG00000250129	AC116424.1	0.2	0.3	0.9		0.5	0.2
ENSG00000250131	AC078881.1	3.0	1.0	0.2			
ENSG00000250132	AC004803.1	2.0	1.0	2.0	0.2	0.1	0.6
ENSG00000250133	HOXC-AS2		0.2	1.0			
ENSG00000250137	AC093607.1	0.1					0.1
ENSG00000250148	KRT8P31	0.1				0.1	
ENSG00000250151	ARPC4-TTLL3	0.2	0.2	0.3	0.1		0.2
ENSG00000250155	AC008957.1	3.0	4.0	0.2	0.8	0.1	2.0
ENSG00000250159	AC106791.1	2.0	1.0	3.0	1.0	1.0	2.0
ENSG00000250166	AC087241.1			0.2			
ENSG00000250167	AC034206.1	7.0	5.0		3.0	3.0	4.0
ENSG00000250173	AC122719.2		0.1				
ENSG00000250182	EEF1A1P13	3.0	2.0	2.0	4.0	2.0	2.0
ENSG00000250186	AC091180.3						0.3
ENSG00000250189	AC097504.1	0.1					
ENSG00000250197	HMGN1P15				0.1		0.1
ENSG00000250198	LINC02199			0.1			
ENSG00000250213	AC025554.1				0.1		
ENSG00000250220	AC053527.1	0.8	0.5	0.4	0.2	0.1	0.4
ENSG00000250222	AC008443.5	0.4	2.0	2.0	1.0	1.0	4.0
ENSG00000250223	LINC01216	0.1	0.5		0.2	0.1	
ENSG00000250232	ENSG00000250232			0.2			0.1
ENSG00000250234	AC025754.1					0.1	0.3
ENSG00000250237	AC010273.2				0.1		
ENSG00000250240	AC008840.1	0.4	0.4	0.3	0.1		0.2
ENSG00000250251	PKD1P6	0.7	1.0	2.0	0.5	0.5	0.9
ENSG00000250258	AC008496.2				0.1		0.1
ENSG00000250260	AC113382.2		0.1				
ENSG00000250271	AC068647.2						0.2
ENSG00000250274	AC034199.1	0.1		0.1	0.1	0.2	
ENSG00000250282	AC002401.2		0.2			0.1	
ENSG00000250284	AC109439.2			1.0			0.1
ENSG00000250290	NCAPGP1						0.1
ENSG00000250292	AC093844.1				0.1		
ENSG00000250295	RDH10-AS1	0.1		0.1	0.1		
ENSG00000250299	MRPS31P4	3.0	4.0	2.0	1.0	2.0	2.0
ENSG00000250302	LINC01618	0.1		0.1			
ENSG00000250303	AP002884.3	0.1		0.4	0.3	5.0	0.4
ENSG00000250305	KIAA1456		0.1				
ENSG00000250312	ZNF718	1.0		2.0	2.0	2.0	3.0
ENSG00000250317	SMIM20	15.0	14.0	15.0	9.0	10.0	7.0
ENSG00000250318	AC003072.1	0.2	0.4	0.4	0.3	0.2	0.3
ENSG00000250321	AC079140.2	0.3	0.3	0.3	0.1	0.3	
ENSG00000250325	IGBP1P4	0.1		0.1			0.1
ENSG00000250326	AC104596.1	0.6	0.4	0.6	0.3	0.2	0.4
ENSG00000250328	MGC32805	0.1		0.1			
ENSG00000250330	AC016559.2		0.2	0.1		0.1	
ENSG00000250331	LINC01340	2.0	1.0				0.1
ENSG00000250334	LINC00989	0.1			0.7	2.0	0.3
ENSG00000250337	LINC01021	0.1		1.0		0.6	1.0
ENSG00000250343	AC011338.1		0.2				
ENSG00000250348	AC113404.1			0.3			0.3
ENSG00000250359	PTP4A1P4	0.1	0.5				
ENSG00000250360	AC008808.2			0.5			
ENSG00000250361	GYPB	26.0	31.0	6.0	27.0	21.0	6.0
ENSG00000250365	AL139353.2	0.2	0.2	0.3	0.2	0.1	0.1
ENSG00000250366	TUNAR	0.1					
ENSG00000250378	AC114296.1	14.0	11.0		6.0	4.0	4.0
ENSG00000250390	AP001790.1	2.0	2.0	1.0	0.7	0.5	0.4
ENSG00000250397	AP006623.1	0.6	0.2	0.2	0.2		0.1
ENSG00000250400	LINC00977	0.3	0.9	5.0	1.0	10.0	4.0
ENSG00000250404	ENSG00000250404	0.8	0.5	0.6	0.5	0.4	0.4
ENSG00000250407	AC008728.1						0.1
ENSG00000250409	AC010608.1			0.1			
ENSG00000250410	AC112722.1	0.1		0.1		0.1	
ENSG00000250412	KLHL2P1						0.1
ENSG00000250420	AACSP1			0.5			0.1
ENSG00000250421	AC106798.1		0.1	0.1			
ENSG00000250426	FTLP10	0.3					
ENSG00000250428	AC100858.1					0.1	0.1
ENSG00000250430	AC106872.8	0.1		0.1			
ENSG00000250432	LINC01598			0.1			
ENSG00000250436	AC074250.2			0.1			
ENSG00000250446	LINC01332	0.1	0.2	0.4	0.1	0.7	3.0
ENSG00000250447	LINC02105			0.7			0.1
ENSG00000250451	HOXC-AS1		0.4	5.0		0.4	
ENSG00000250453	AC008825.1			3.0			
ENSG00000250455	AC117532.1		0.1				
ENSG00000250461	AC122718.1	0.2	0.1		0.2	0.5	0.3
ENSG00000250462	LRRC37BP1	3.0	2.0	0.5	0.6	0.7	1.0
ENSG00000250471	GMPSP1	0.3	0.6	0.9	0.8	0.6	0.5
ENSG00000250473	DUTP7	0.1					
ENSG00000250474	WBP1LP2	0.6	0.7	2.0	1.0	0.9	0.8
ENSG00000250475	AC017037.2						0.1
ENSG00000250479	CHCHD10	19.0	20.0	65.0	12.0	43.0	26.0
ENSG00000250486	FAM218A			0.1	0.1	0.1	
ENSG00000250492	INTS6P1	0.1	0.1	0.1		0.1	
ENSG00000250497	AC007126.1	0.1		0.1	0.1		0.1
ENSG00000250501	AC093766.1	21.0	13.0	22.0	42.0	47.0	6.0
ENSG00000250506	CDK3	0.4	0.2	0.3	0.1	0.1	0.3
ENSG00000250508	AP000808.1		0.3	0.1	0.1		0.1
ENSG00000250509	AC034213.1			0.1			
ENSG00000250510	GPR162	0.6	0.7	0.2		0.2	
ENSG00000250514	LINC02125			0.2			
ENSG00000250516	AC021678.1	0.1					
ENSG00000250517	LDHAL6CP		0.1				
ENSG00000250519	AP002784.1	0.2	0.1	0.5			
ENSG00000250535	STK19B	0.9		0.3			2.0
ENSG00000250536	ABHD17AP3		0.1				
ENSG00000250539	KRT8P33	0.4	0.3	0.7	0.2	0.5	0.4
ENSG00000250541	AC092436.4		0.1				
ENSG00000250546	AC079160.1			0.4			
ENSG00000250551	MIR583HG	0.2					
ENSG00000250562	RPL38P4					0.1	0.2
ENSG00000250563	KNOP1P5			0.8			
ENSG00000250565	ATP6V1E2	0.7	2.0	4.0	0.9	0.7	1.0
ENSG00000250568	AC098591.2	0.1		0.1	0.1		
ENSG00000250569	NTAN1P2	0.1	0.2	0.1	0.3	0.2	0.2
ENSG00000250571	GLI4	3.0	4.0	4.0	3.0	3.0	3.0
ENSG00000250575	AL732372.4	1.0	0.6	3.0	0.2	0.2	0.5
ENSG00000250580	SNRPCP8					0.1	
ENSG00000250588	ENSG00000250588					0.1	
ENSG00000250596	AC096751.1	0.1	0.4		0.5	0.1	
ENSG00000250600	ROPN1L-AS1			0.3			
ENSG00000250602	AC093535.1		0.1	0.1			
ENSG00000250608	AC010210.1			0.1			
ENSG00000250612	AC114786.2	2.0					
ENSG00000250613	AC110768.2			0.7			
ENSG00000250616	AC012645.1			0.2			
ENSG00000250620	AC093763.2					0.7	
ENSG00000250622	AC093325.1	0.1					
ENSG00000250629	AC091435.2			0.1			
ENSG00000250635	CXXC5-AS1	0.2	0.2	0.2	0.2	0.5	0.2
ENSG00000250641	AL662899.2	0.2	3.0			0.2	0.1
ENSG00000250642	AC098799.3	0.1					
ENSG00000250644	AC068580.4	0.1	0.1		0.1		0.1
ENSG00000250645	AC010442.2	0.1		1.0			0.1
ENSG00000250651	PABPC1P7	0.1	0.1				
ENSG00000250654	AC023794.3	0.1		0.6	0.1		0.1
ENSG00000250656	ST3GAL1P1	0.2		0.3	0.2	0.2	
ENSG00000250659	AP001363.1				0.1		
ENSG00000250666	LINC01596	0.3	1.0	0.8	0.1	1.0	0.1
ENSG00000250669	AC112206.4			0.2			
ENSG00000250673	AC097372.1		0.1				
ENSG00000250677	AC114781.3	0.2				0.1	
ENSG00000250678	AC008629.2		0.1				
ENSG00000250682	LINC00491	0.1		3.0			
ENSG00000250696	AC111000.4	0.9					
ENSG00000250697	AC010343.3			0.1			0.2
ENSG00000250699	AP000892.1					0.1	
ENSG00000250709	CCDC169-SOHLH2	0.1	0.6		0.2		
ENSG00000250714	AC100861.2						0.3
ENSG00000250722	SELENOP		0.1	2.0	0.2		2.0
ENSG00000250731	TPM3P6	0.1	0.2	0.2	0.1		
ENSG00000250734	AL391335.1	0.1	0.2	0.1	0.2	0.1	
ENSG00000250735	AC096759.2			0.4			
ENSG00000250739	LINC01262				1.0		
ENSG00000250742	LINC02381					2.0	
ENSG00000250748	AC025419.1			0.1		0.1	
ENSG00000250751	AC015795.2	0.3	0.2	0.1	0.4	0.2	0.1
ENSG00000250753	AC119751.4		0.1	6.0	0.4	0.2	0.1
ENSG00000250762	Z99943.2			0.1	0.1	0.2	
ENSG00000250764	AC025178.1	0.1	0.2	0.1	0.1	0.1	0.1
ENSG00000250769	AC119751.5		0.2	0.3			
ENSG00000250771	AC106865.1	0.2	0.2	0.1	0.1	0.1	0.1
ENSG00000250775	AC093730.1		0.3	0.1			
ENSG00000250787	HMGN1P17				1.0		0.1
ENSG00000250790	AC127070.3	0.1	0.3	0.1			
ENSG00000250794	ALG1L12P			0.1			
ENSG00000250796	AC112484.3	0.2	0.6	0.2	0.2	0.3	0.5
ENSG00000250802	ZBED3-AS1	0.6	0.7		0.2	0.2	0.4
ENSG00000250803	AC010255.3	0.1					
ENSG00000250806	AC027315.1			0.1			
